,A1_CRRA190009494,A2_CRRA190009495,A3_CRRA190009496,A4_CRRA190009497,B1_CRRA190009498,B2_CRRA190009499,B3_CRRA190009500,B4_CRRA190009501,D1_CRRA190009506,D2_CRRA190009507,D3_CRRA190009508,D4_CRRA190009509
Smyd4,301.579831316322,319.457721628898,318.317497299172,318.608453091953,272.72222856541,270.25129526047,321.956041454124,325.974458060356,296.848054747409,318.574134495253,317.103323808971,297.793895332653
Serpinf1,52.3643437012263,59.0846569783855,58.2410562881766,54.8254805645244,73.4252153829951,60.573566179071,79.5946880261585,65.9485897809969,16.3215425290672,35.097150410494,30.5514830247846,26.8910875384001
Serpinf2,0,0,0,3.10332908855799,2.42061149614269,1.86380203627911,0.894322337372568,1.8842454223142,1.0200964080667,3.59970773440964,0,1.99193241025186
Wdr81,2077.11896681531,2043.92855750652,2083.62399651666,1930.27069308307,1892.91818998359,2123.80242034004,1970.19210923177,2041.57991507743,1935.12288610253,2105.82902462964,2064.85885270958,1913.25108004691
Mir22hg,875.648191892729,937.343032741845,1000.139518328,1016.8574980175,2079.30527518657,1537.63667993026,1597.25969454741,1108.87843103191,642.66073708202,582.252726040759,705.844607813988,762.910113126461
Mir22,0,0,0,0,0,0,0,0,0,0,0,0
Tlcd2,21.333621507907,30.043045921213,33.1371527156867,22.7577466494252,33.0816904472835,22.3656244353493,24.1467031090593,33.9164176016556,39.7837599146012,26.9978080080723,16.8559906343639,27.887053743526
Prpf8,13046.4792621537,13574.4495820681,11182.2828073299,13104.3242979509,10944.3914445598,12876.0763676342,11894.4870870552,13625.9207714651,13049.0732519892,12923.8506934642,11842.3869200553,13674.615996379
Rilp,24.2427517135307,38.0545248335364,20.0831228579919,31.0332908855799,42.7641364318543,40.0717437800008,33.089926482785,34.8585403128127,55.0852060356017,41.3966389457108,33.7119812687278,27.887053743526
Scarf1,2.90913020562368,11.0157835044448,6.02493685739758,10.3444302951933,12.1030574807135,22.3656244353493,7.15457869898054,5.6527362669426,11.2210604887337,8.09934240242168,13.6954923904207,20.9152903076445
Slc43a2,1638.81001583467,1625.32878433762,1506.2342143494,1538.21678489524,1308.74394891448,1291.61481114142,1509.61610548489,1574.28705034351,1909.62047590086,1849.34984855295,1906.83394051242,1798.71496645743
Mir3971,0,0,0,0,6.45496398971385,0,0,0,0,0,0,0
Pitpna,5790.13881925967,5575.98932297713,5768.87704095818,5477.37584130484,5339.86896049078,5740.51027173965,5380.24318163337,5474.6750745339,5451.39520470844,5539.95020325643,5303.31605333674,5369.25381183388
Gm12338,31.0307221933193,27.0387413290917,33.1371527156867,37.2399490626958,65.3565103958528,33.5484366530239,60.8139189413346,30.1479267570272,36.7234706904011,22.4981733400602,51.6214713177394,31.8709185640297
Inpp5k,1514.6871270614,1624.32734947358,1582.55008120976,1536.1478988362,1650.85704036932,1605.66545425445,1610.67452960799,1714.66333430592,1595.43078221632,1598.27023407788,1478.05967875078,1578.6064351246
Myo1c,13083.3282447582,12916.5068763935,13190.5950931291,12800.1980472722,11955.4001794488,13512.5647630235,12136.8484404831,11417.5851365129,10537.595895329,10648.8354053173,10111.487381789,10083.1618606949
Crk,6802.51613081671,6072.70101554118,6466.7655602734,6324.58468248117,5631.95608102534,6462.7335607978,6117.16478762836,6442.23509889224,6580.64192843827,6192.39723011818,6287.28450661773,6578.35678485676
Ywhae,14788.0785452537,14887.3306888251,14121.447837597,13772.5744950203,11884.3955755619,13420.3065622277,12243.2727986305,13344.2260808292,14966.8544991546,15412.1486648749,14736.3498120926,14743.2877344791
Doc2b,10.6668107539535,18.0258275527278,6.02493685739758,3.10332908855799,13.7167984781419,3.72760407255821,15.2034797353337,2.8263681334713,17.3416389371339,31.4974426760843,23.1769871222504,23.9031889230223
Rph3al,25.2124617820719,25.0358716010108,27.1122158582891,39.3088351217345,27.4335969562839,37.2760407255821,16.0978020727062,16.9582088008278,29.5827958339343,65.6946661529759,56.8889683909782,39.8386482050371
1700016K19Rik,0,0,0,1.03444302951933,0,0,0,0,0,0,0,0
Fam101b,570.189520302242,578.82935141537,614.543559454553,530.669274143415,501.066579701538,706.380971749782,599.19596603962,473.887723712021,366.214610495945,384.268800648229,363.457298053472,357.551867640208
Vps53,2009.23926201742,2029.90846940996,2064.54502980157,1994.40616091327,1793.67311864174,1982.15346558283,1939.7851497611,1994.47377951958,1808.63093150226,2214.72018359553,1866.8009627558,1897.31562076489
Fam57a,142.54738007556,217.311365496774,160.664982863936,135.512036867032,116.996222313564,150.967964938608,145.774540991729,141.318406673565,245.843234344074,228.581441135012,183.308898148707,239.031889230223
Gemin4,699.160959418225,763.09336639881,669.772147314031,732.385664899685,680.998700914811,698.925763604665,652.855306281974,668.90712492154,630.41958018522,605.650826314421,525.696207909224,634.430472665217
Dbil5,0,5.00717432020216,3.01246842869879,7.2411012066353,0.806870498714231,1.86380203627911,3.57728934949027,3.7684908446284,3.06028922420009,5.39956160161446,11.5884935611252,5.97579723075557
Glod4,2780.1587665077,3145.506907951,3161.08353784793,3022.64253225548,2459.34128008098,2719.28717093122,3055.00510446469,3071.32003837214,3218.40416745043,2993.15698116161,3244.77819711505,3041.68079045459
Rnmtl1,188.123753296998,202.289842536167,198.82291629412,184.13085925444,133.940502786562,193.835411773027,179.758789811886,162.045106319021,190.758028308473,150.287797911602,149.59691687998,172.302153486786
Nxn,6493.17861895206,6474.2763960214,6879.47373500514,6201.48596196837,6002.30963993517,6431.9808271992,6093.0180845193,5468.0802155558,5762.52460916878,6186.99766851656,5584.60039704769,5894.12800193525
Timm22,765.101244079029,787.12780313578,809.349851177075,821.347765438347,587.401723063961,716.631882949317,758.385342091937,839.431335640975,870.142236080894,922.425106942469,955.523969085503,881.430091536447
Abr,2347.66807593831,2193.14235224855,2232.2391056658,2103.02267901279,2411.73592065684,2392.18991356423,2184.82947020118,2262.0366294882,2230.95084444187,2369.50761617514,2122.8013205152,2131.36767896949
Bhlha9,0,0,0,0,0,0,0,0,0,0,0,0
Tusc5,0,0,0,0,0,0,0,0,0,0,0,0
Gosr1,2282.69750134605,2061.95438505925,2128.81102294715,2053.36941359587,2072.85031119686,2133.12143052144,1982.71262195498,2171.59284921711,2207.48862705634,2311.01236549099,2123.85481992985,2163.23859753352
Cpd,5939.47416981502,5991.58479155391,5169.39582364712,5364.62155108724,4314.336556625,5066.74583562475,5013.57102331061,5898.6302945546,6115.47796635986,5749.63317878579,5674.14784729275,5787.55961798677
Tmigd1,0,0,0,0,0,0,0,0,0,0,0,0
Blmh,1540.86929891201,1600.29291273661,1480.12615463401,1472.012431006,1235.31873353149,1448.17418218887,1335.22324969724,1396.22585793482,1482.20008092091,1555.07374126496,1499.12966704374,1553.70727999645
Slc6a4,0,0,0,2.06888605903866,0,0.931901018139554,0,1.8842454223142,0,1.79985386720482,0,0
Ccdc55,1183.0462836203,1094.56830639619,1171.85021876383,1279.60602751541,1248.22866151092,1377.34970481026,1385.30530059011,1266.21292379514,1173.1108692767,1165.40537901512,1125.13737484379,1150.34096692045
Mir423,0,0,2.00831228579919,0,1.61374099742846,0,0.894322337372568,0,3.06028922420009,0,0,0
Efcab5,20.3639114393658,18.0258275527278,23.0955912866907,23.7921896789446,25.8198559588554,16.774218326512,25.0410254464319,23.5530677789275,17.3416389371339,21.5982464064578,18.9629894636594,17.9273916922667
Ssh2,593.462561947231,608.872397336583,609.522778740055,597.908071062172,680.191830416097,653.262613715827,644.806405245621,635.932830031042,518.208975297883,489.560251879711,447.737251225291,558.737041075646
Coro6,175.517522405962,129.185097461216,183.760574150626,154.13201139838,491.384133716967,302.867830895355,280.817213934986,146.971142940507,77.5273270130691,59.395177617759,95.8684467329447,83.661161230578
Ankrd13b,1429.35264102977,1268.81797273923,1399.79366320204,1323.05263475522,2114.00070663129,1610.32495934515,1442.54193018195,1489.49600633937,1240.43723220911,1326.49230012995,1301.07177708996,1281.80850599707
Git1,3843.93071169743,3740.35921719102,3798.72268858918,3407.45533923667,3798.7463079466,3769.53961837449,3454.76718927023,4024.74822206313,3717.23131099505,4001.97507372991,3326.95115145757,3565.55901435082
Trp53i13,486.794454407696,663.951314858807,661.738898170834,553.427020792841,613.221579022816,633.692692334896,583.992486304287,663.254388654598,499.847239952682,486.860471078903,548.873195031474,532.841919742372
Abhd15,74.6676752776745,60.086091842426,45.1870264304819,70.3421260073143,58.9015464061389,44.7312488706986,59.919596603962,68.7749579144682,31.6229886500676,38.6968581449036,38.9794783419665,38.8426819999112
Taok1,7241.79479186589,7260.40276429314,6502.91518141779,7308.34000355406,6915.68704447968,7442.16153086247,7684.0175227051,8235.0946182242,7208.00121939929,6729.65360947882,6365.24346330167,7582.2907196237
Nufip2,3279.55945180643,3459.9574552597,2997.4060865553,3269.8744163106,3914.12878926274,3570.11280049263,3702.49447672243,3700.65800942509,3169.43953986323,3082.24974758825,2873.94640315904,3091.47910071088
Cryba1,0,0,1.0041561428996,0,0,0,0,0,0,0,0,0
Myo18a,10025.8323986478,9835.09179974109,9470.1965836861,10251.3304225365,11246.9678815777,9948.04336863973,11158.4598033975,10634.6811635413,8289.30341194999,8699.59366713449,8109.83849395833,8915.88946828731
Pipox,48.4855034270614,59.0846569783855,40.1662457159839,47.5843793578891,61.3221579022816,49.3907539613963,76.9117210140408,44.2797674243837,41.8239527307346,54.895542949747,33.7119812687278,63.7418371280594
Gm11190,0,0,0,0,0,0,0,0,0,0,0,0
Sez6,0,0,0,0,1.61374099742846,0,0,0,0,0,0,0
Phf12,2126.57418031091,2031.91133913804,1955.09201022552,2109.22933718991,2939.42922681595,2430.39785530796,2331.49833353028,2204.56714410761,2073.8559975996,1951.94151898363,1966.88340714734,1995.91627507236
Dhrs13,227.881866107189,216.309930632733,251.039035724899,222.405251346656,226.730610138699,206.882026026981,200.328203571455,190.308787653734,194.838413940739,223.181879533397,234.930369466447,193.21744379443
Flot2,4259.93633110161,4104.88150770173,4231.5139861789,3893.64356311075,3792.29134395689,4114.34299508613,3757.04813930216,4044.53279899743,4855.65890239748,4865.00500305462,4431.01853800841,4420.09801834887
Mir144,0,0,0,0,0,0,0,2.8263681334713,0,0,0,0
Mir451b,0,0,0,0,0,0,0,0,0,0,0,0
Mir451a,0,0,0,0,0,0,0,0,0,0,0,0
Eral1,619.644733797845,565.810698182844,652.701492884738,659.974652833332,723.762837346666,521.86457015815,651.960983944602,625.569480208314,631.439676593286,671.345492467397,544.659197372883,661.321560203617
Fam222b,1208.25874540237,1021.46356132124,948.927555040119,1126.50845914655,1084.43395027193,944.947632393507,984.648893447197,1104.16781747612,1117.00556683303,1158.2059635463,1151.47486020998,1114.48618353591
Traf4,1184.01599368884,1061.52095588286,1107.58422561826,1005.47862469279,1065.8759288015,840.574718361877,915.786073469509,1170.11640725712,1436.29574255791,1624.36811515235,1643.45908685048,1507.89283456066
Nek8,692.372988938437,642.921182713958,685.838645600425,667.215754039967,980.347655937791,841.506619380017,779.849078188879,671.733493055012,837.499151022759,733.440450885964,845.960029962138,806.732626152002
Tlcd1,369.459536114208,301.43189407617,389.612583445044,402.398338483019,558.354385110248,420.287359180939,384.558605070204,363.65936650664,356.013646415278,367.170188909783,351.868804492346,386.43488758886
Mir7653,0,0,0,0,0,0,0,0,0,0,0,0
Rpl23a,17039.7453244065,18359.3053624533,21332.293099759,20365.079922147,16154.3542547576,16344.6119571496,18440.9265966223,20213.2427678756,19682.7601936469,18694.1821917228,20018.5958771364,18650.4631571881
Snord42a,0,10.0143486404043,2.00831228579919,7.2411012066353,5.64809349099962,1.86380203627911,6.26025636160797,1.8842454223142,9.18086767260029,0.899926933602409,6.32099648788646,10.9556282563852
Snord4a,41.6975329472728,48.0688734739408,35.1454650014859,45.5154932988505,33.0816904472835,31.6846346167448,30.4069594706673,15.0739633785136,36.7234706904011,45.8962736137229,24.2304865368981,17.9273916922667
Snord42b,7.75768054832982,14.0200880965661,5.02078071449798,4.13777211807731,31.467949449855,33.5484366530239,16.0978020727062,1.8842454223142,16.3215425290672,7.19941546881927,7.37449590253421,13.943526871763
Rab34,3701.38333162187,3832.49122468274,4227.4973616073,4052.94778965673,4451.50454140642,3825.45367946287,3875.99301017271,4132.15021113504,3262.2683129973,3323.4301657937,3636.67997936401,3542.65179163293
Proca1,1.93942013708246,3.0043045921213,4.01662457159839,5.17221514759664,17.7511509717131,16.774218326512,16.9921244100788,17.9003315119849,3.06028922420009,0.899926933602409,23.1769871222504,2.98789861537779
Supt6,5493.40753828606,5434.78700714743,5314.99846436757,5373.93153835291,5311.62849303579,5393.84309299174,5644.06827115827,5559.46611853804,5572.78667726837,5454.4571445642,5296.99505684885,5541.55596532067
Sdf2,2150.81693202444,2167.1050457835,2365.79187267145,2211.63919711232,1948.59225439487,2018.49760529027,2408.41005454432,2368.49649584895,2539.01995967801,2651.1847463927,2492.57961505656,2371.39553440484
2610507B11Rik,10284.7449869483,10016.3515101324,9245.26560767659,9531.35807399109,9052.28012507496,10168.9039099388,9286.64315127674,9195.11766089329,11787.2139952107,11124.896753193,9830.2030380781,10927.7412026417
BC030499,1.93942013708246,6.0086091842426,5.02078071449798,6.20665817711597,2.42061149614269,4.65950509069777,0.894322337372568,2.8263681334713,9.18086767260029,0,3.16049824394323,1.99193241025186
Spag5,595.401982084314,585.839395463653,528.186131165188,446.87938875235,372.774170405975,270.25129526047,380.981315720714,168.639965297121,1682.13897690199,1546.97439886254,1419.06371153051,1283.80043840732
Aldoc,21.333621507907,39.0559596975769,45.1870264304819,32.0677339150992,38.7297839382831,36.3441397074426,44.7161168686284,39.5691538685982,29.5827958339343,26.0978810744699,23.1769871222504,27.887053743526
Pigs,4193.02633637227,4100.87576824557,4276.70101260938,3805.71590560161,3411.44846856377,3619.50355445403,3376.96114591882,3743.99565413831,3878.40654346959,4128.86477136785,3933.76681429467,3724.91360717097
Unc119,384.974897210867,388.556727247688,396.641676445341,391.019465158306,352.602407938119,325.233455330704,403.339374155028,432.434324421108,311.129404460343,263.678591545506,290.765838442777,332.65271251206
Foxn1,2.90913020562368,0,0,0,2.42061149614269,0,0.894322337372568,0,0,0,0,0
Slc13a2os,0,0,0,0,0,0,0,0,0,0,0,0
Slc13a2,0,0,0,0,0,0,0,0,0,0,0,0
Slc46a1,192.972303639704,190.272624167682,210.872790008915,198.613061667711,228.344351136128,199.426817881864,191.38498019773,180.887560542163,162.195328882605,106.191378165084,134.847925074911,146.407032153512
Sarm1,53.3340537697675,46.0660037458599,40.1662457159839,43.4466072398118,41.1503954344258,50.3226549795359,20.5694137595691,32.0321721793414,34.6832778742677,38.6968581449036,34.7654806833755,21.9112565127704
Vtn,6.78797047978859,3.0043045921213,3.01246842869879,0,6.45496398971385,4.65950509069777,9.83754571109825,2.8263681334713,1.0200964080667,2.69978080080723,6.32099648788646,4.97983102562964
Sebox,0,0,0,0,1.61374099742846,0,0,0,0,0,1.05349941464774,0
Tmem199,573.098650507866,534.766217397591,643.664087598642,608.252501357365,910.956793048367,861.076540760947,723.506770934407,618.032498519057,578.394663373818,468.861932406855,497.251723713735,602.559554101187
Poldip2,2112.99823935134,2076.97590801986,2387.88330781524,2233.36250073223,2084.14649817886,2114.48341015865,2124.01555125985,2282.76332913365,2100.37850420933,2147.22566357535,2221.83026549209,2251.87958978972
Tnfaip1,3839.08216135472,3919.61605785425,4168.25214917623,4116.04881445741,3396.1179290882,4001.58297189124,3670.29887257702,3928.6517055251,4361.9322408932,4321.44913515877,4146.57369605352,4172.10243327252
Ift20,983.286009500805,1100.57691558044,1252.1827101958,1225.8149899804,1413.63711374733,1395.98772517305,1479.20914601423,1228.52801534886,897.684839098695,891.827591199988,943.935475524378,929.236469382491
Tmem97,384.974897210867,405.581119936375,387.604271159244,366.192832449842,306.610789511408,399.785536781868,341.631132876321,358.948752950855,322.350464949077,395.96785078506,343.440809175164,347.592205588949
Nlk,940.618766484991,888.272724403864,897.71559175224,923.75762536076,1074.75150428736,879.714561123738,877.330212962489,992.055214848425,970.11168407143,872.029198660735,948.149473182969,951.147725895262
Fam58b,482.915614133531,444.637079633952,548.26925402318,518.255957789184,486.542910724682,426.810666307915,528.544501387188,490.845932512849,429.46058779608,436.464562797168,512.000715518803,523.878223896239
Lyrm9,222.063605695941,214.307060904653,208.864477723116,220.336365287617,267.074135074411,238.566660643726,288.866114971339,248.720395745474,181.577160635872,167.386409650048,226.502374149265,224.092396153334
Nos2,0,2.00286972808087,3.01246842869879,2.06888605903866,0,1.86380203627911,0,0,0,0,0,0
Lgals9,1558.32408014575,1686.41631104409,1640.79113749794,1492.70129159639,1230.4775105392,1389.46441804607,1334.32892735987,1626.10379945715,2197.28766297567,2115.72822089926,2156.51330178393,2070.61374045681
Ksr1,703.03979969239,709.015883740626,727.009047459308,684.801285541795,685.839923907097,571.255324119546,651.066661607229,626.511602919471,505.967818401082,583.152652974361,486.716729567258,531.845953537246
Gm11201,7.75768054832982,9.0129137763639,6.02493685739758,8.27554423615463,12.1030574807135,9.31901018139554,14.3091573979611,8.47910440041389,3.06028922420009,3.59970773440964,2.10699882929549,3.98386482050371
Wsb1,3049.73816556216,2883.13097357241,3021.50583398489,3181.94675880145,5021.15511349866,3891.61865175078,3620.21682168415,3164.5901867767,2800.16464014309,2601.68876504457,3072.00429311282,2930.13257548048
Nf1,3061.37468638466,3326.76661834232,2397.92486924424,3146.7756957978,2840.18415547409,3568.24899845635,3317.04154931485,3497.15950381515,3047.02797089523,2557.59234529805,2516.81010159346,3395.24879327429
AU040972,0,0,0,0,0,6.52330712697687,1.78864467474514,0.942122711157099,0,0,0,0
Omg,0,0,1.0041561428996,4.13777211807731,2.42061149614269,1.86380203627911,3.57728934949027,2.8263681334713,0,0,0,0
Gm21975,0,0,0,0,0,0,0,0,0,0,0,0
Evi2b,0,0,0,0,0,0,0,0,0,0,0,0
Evi2a,0,1.00143486404043,0,0,1.61374099742846,4.65950509069777,3.57728934949027,0,0,0,0,3.98386482050371
Rab11fip4,0,0,7.02909300029718,2.06888605903866,8.06870498714231,6.52330712697687,5.36593402423541,0,2.0401928161334,2.69978080080723,2.10699882929549,0
Rab11fip4os1,0,0,1.0041561428996,0,0,0,0,0,1.0200964080667,0,0,0
Rab11fip4os2,0,0,0,0,0,0,0,0,0,0,0,0
Mir193a,0,0,0,0,2.42061149614269,0,0.894322337372568,0,0,0,0,0
Mir365-2,2.90913020562368,3.0043045921213,0,1.03444302951933,0,0,0.894322337372568,8.47910440041389,0,0,0,0.995966205125929
Utp6,3123.43613077129,3052.37346559524,2976.31880755441,2778.51397728892,2725.60854465667,2866.52753179727,2856.46554556798,2988.41323979032,2731.81818080262,2635.88598852146,2543.14758695965,2654.2499366606
Suz12,2433.97227203848,2390.42502046451,2479.2615168191,2374.04675274686,2336.69696427641,2483.51621334191,2304.66866340911,2329.86946469151,2934.81736600789,2785.27385949946,2356.678190567,2580.54843748128
Crlf3,332.610553509641,309.443372988494,349.44633772906,395.157237276383,397.787155866116,366.237100128845,366.672158322753,293.000163169858,352.953357191078,368.070115843385,353.975803321642,324.684982871053
Atad5,404.369098581692,474.680125555165,392.625051873742,431.36274330956,412.310824842972,353.190485874891,327.32197547836,265.678604546302,482.505601015548,480.560982543687,474.074736591485,407.350177896505
Tefm,272.488529260085,272.390283018998,266.101377868393,242.059668907523,238.833667619412,288.889315623262,268.29670121177,308.074126548371,251.963812792474,278.077422483144,286.551840784186,275.882638819882
Adap2,0,0,4.01662457159839,0,0,0,0,0,0,0,0,0.995966205125929
Rnf135,519.764596738098,505.724606340419,562.327440023774,567.909223206111,621.290284009958,450.108191761404,530.333146061933,490.845932512849,663.062665243354,566.054041235915,797.499056888342,648.37399953698
Rhot1,2210.938956274,2193.14235224855,2102.70296323176,2157.84815957732,2251.16869141271,2456.49108381586,2259.05822420311,2175.36134006174,1880.03768006693,2000.53757339816,1861.53346568256,1946.11796481606
Rhbdl3,117.334918293489,114.163574500609,121.502893290851,109.650961129049,152.49852425699,127.670439485119,130.571061256395,95.154393826867,38.7636635065345,36.8970042776988,62.1564654642169,33.8628509742816
5730455P16Rik,2573.61052190842,2508.59433442128,2271.40119523889,2483.69771387591,2498.07106401926,2521.72415508563,2621.258770839,2452.34541714193,2752.22010896395,2760.97583229219,2659.0325225709,2790.69730676285
Zfp207,5618.50013712787,5431.78270255531,5126.21710950244,5051.18531314288,6817.24884363654,6336.92692334896,5635.12504778455,5184.50127949752,5725.80113847838,6040.30957833937,5197.96611187197,5483.78992542336
Psmd11,2599.79269375903,2673.83108698796,2688.12599454222,2487.83548599399,2561.00696291897,2623.30136606284,2478.16719685939,2564.45801976962,2673.67268554282,2648.48496559189,2594.76905827739,2576.56457266078
Cdk5r1,20.3639114393658,22.0315670088895,19.0789667150923,25.8610757379832,29.8542084524266,34.4803376711635,22.3580584343142,25.4373132012417,13.2612533048671,24.2980272072651,22.1234877076026,29.8789861537779
Myo1d,4428.66588302779,4497.44397440558,4131.09837188894,3910.19465158306,4152.15558638343,4477.78439216055,4102.25656152797,3951.26265059287,3765.17584217418,4103.66681722699,3618.770489315,3657.18790522241
C030013C21Rik,0,4.00573945616173,0,4.13777211807731,1.61374099742846,11.1828122176746,3.57728934949027,2.8263681334713,0,1.79985386720482,1.05349941464774,0
Tmem98,6813.18294157067,7057.11148689293,6796.12877514447,6582.16099683149,5745.72482134404,6395.63668749176,6228.95507979993,7170.49595461668,5564.62590600384,6139.30154103564,5767.9092951964,5719.83391603821
4930507D10Rik,0,0,0,0,0,0,0,0,0,0,0,0
Spaca3,7.75768054832982,0,0,0,0,0,0,0,0,0,0,0
Asic2,0,0,0,0,0,0,0,0,0,0,0,0
1700071K01Rik,0,0,0,0,0,0,0,0,0,0,0,0
5530401A14Rik,0,0,0,0,0,0,0,0,0,0,0,0
Ccl2,193.942013708246,169.242492022833,216.897726866313,224.474137405694,211.400070663129,124.8747364307,181.547434486631,225.167327966547,219.32072773434,193.484290724518,252.839859515458,196.205342409808
Ccl7,991.043690049135,1026.47073564144,979.052239327107,974.445333807207,1058.61409431307,1072.61807187863,780.743400526252,1049.52470022901,776.293366538757,809.934240242168,895.474502450582,958.119489331143
Ccl11,13.5759409595772,11.0157835044448,14.0581860005944,10.3444302951933,8.87557548585655,6.52330712697687,8.04890103635311,3.7684908446284,13.2612533048671,0.899926933602409,20.0164888783071,18.9233578973926
Ccl12,0,0,0,0,0,0,0,0,0,0,0,0
Ccl8,7.75768054832982,8.01147891232346,12.0498737147952,1.03444302951933,1.61374099742846,7.45520814511643,6.26025636160797,1.8842454223142,14.2813497129338,13.4989040040361,29.4979836101368,15.9354592820149
Ccl1,0,0,1.0041561428996,0,0,0,0,0,0,0,0,0
Tmem132e,0,0,0,0,0,0,0,0,0,0,0,0
Gm11426,0,0,0,0,0,0,0,0,0,0,0,0
Cct6b,22.3033315764482,25.0358716010108,27.1122158582891,22.7577466494252,63.7427693984243,19.5699213809306,19.6750914221965,39.5691538685982,26.5225066097342,22.4981733400602,29.4979836101368,29.8789861537779
Zfp830,522.673726943722,569.816437639006,533.206911879686,511.014856582548,587.401723063961,529.319778303266,555.374171508365,579.405467361616,557.992735212484,521.957621489397,562.568687421895,576.664432767913
Gm11423,22.3033315764482,25.0358716010108,25.1039035724899,16.5510884723093,65.3565103958528,52.186457015815,39.350182844393,19.7845769342991,11.2210604887337,14.3988309376385,35.8189800980233,19.9193241025186
Lig3,1307.16917239358,1123.60991745337,1121.64241161885,1122.37068702847,1245.80805001477,1264.58968161537,1056.194680437,1209.68556112572,1268.99993163497,1184.30384462077,1249.45030577222,1207.11104061263
Rffl,288.973600425286,268.384543562836,302.250999012779,281.368504029257,355.023019434262,381.147516419077,356.834612611655,327.858703482671,266.245162505408,273.577787815132,186.469396392651,275.882638819882
Rad51d,790.313705861101,769.101975583052,811.358163462874,769.62561396238,885.943807588226,780.933053200946,787.00365688786,857.33166715296,845.659922287293,901.726787469614,766.947573863557,883.422023946699
Fndc8,2.90913020562368,4.00573945616173,1.0041561428996,5.17221514759664,12.9099279794277,14.9104162902329,6.26025636160797,9.42122711157099,3.06028922420009,0,4.21399765859097,2.98789861537779
Nle1,265.700558780296,288.413240843645,362.500367586754,281.368504029257,469.598630251683,377.419912346519,339.842488201576,261.910113701674,238.702559487607,286.176764885566,286.551840784186,223.096429948208
Unc45b,1.93942013708246,3.0043045921213,6.02493685739758,4.13777211807731,1.61374099742846,0,0,0,0,0,0,0
Slfn5os,0,0,0,0,0,0,0,0,0,0,0,0
Slfn5,32.9701423304017,43.0616991537386,30.1246842869879,6.20665817711597,25.0129854601412,33.5484366530239,29.5126371332947,43.3376447132266,13.2612533048671,13.4989040040361,4.21399765859097,13.943526871763
Slfn9,593.462561947231,560.803523862642,477.978324020208,404.467224542057,370.353558909832,362.509496056286,341.631132876321,230.820064233489,773.233077314557,721.741400749132,680.560621862442,515.910494255231
Mir7679,8.72739061687105,0,0,4.13777211807731,0,0,0,0,0,0,2.10699882929549,0
Slfn8,30.0610121247781,24.0344367369704,28.1163720011887,34.1366199741378,15.3305394755704,25.1613274897679,20.5694137595691,15.0739633785136,39.7837599146012,49.4959813481325,34.7654806833755,29.8789861537779
Slfn10-ps,20.3639114393658,12.0172183684852,7.02909300029718,16.5510884723093,0.806870498714231,17.7061193446515,16.9921244100788,3.7684908446284,72.4268449727356,63.8948122857711,45.300474829853,56.7700736921779
Slfn2,73.6979652091333,74.106179938992,65.2701492884738,25.8610757379832,48.4122299228539,61.5054671972105,42.0331498565107,41.4533992909124,61.2057844840019,50.3959082817349,64.2634642935124,68.7216681536891
Slfn1,0,0,0,0,0,0,0,0,0,0,0,0
Slfn4,0,0,0,0,3.22748199485693,0,0.894322337372568,0,0,0,2.10699882929549,5.97579723075557
Slfn3,140.607959938478,174.249666343035,104.432238861558,135.512036867032,91.9832368534224,100.645309959072,128.78241658165,78.1961850260392,146.893882761605,170.986117384458,144.329419806741,149.394930768889
AI662270,0,2.00286972808087,0,3.10332908855799,0,0,1.78864467474514,0,1.0200964080667,1.79985386720482,0,0
Slfn14,0,0,0,1.03444302951933,1.61374099742846,0,0,0,0,0,0,0
AA465934,9.69710068541228,3.0043045921213,1.0041561428996,18.6199745313479,20.97863296657,15.8423173083724,17.8864467474514,5.6527362669426,2.0401928161334,3.59970773440964,6.32099648788646,9.95966205125929
AI450353,24.2427517135307,17.0243926886874,27.1122158582891,23.7921896789446,94.4038483495651,25.1613274897679,15.2034797353337,9.42122711157099,24.4823137936008,8.09934240242168,17.9094900490116,23.9031889230223
Snord7,0,0,0,0,0,0,0,0,0,0,0,0
Pex12,550.795318931417,582.835090871532,431.787141446827,466.533806313217,489.770392719539,429.606369362334,441.795234662048,590.710939895501,568.193699293151,501.259302016542,550.98019386077,552.76124384489
Ap2b1,8422.9016553491,8547.24656458509,7699.86930375411,8129.6877689924,6780.13280069569,7982.66412138342,7151.00140963105,8138.05597897502,9646.0316346787,9593.22111220168,8261.54240966761,8919.87333310782
Rasl10b,34.9095624674842,58.0832221143451,49.2036510020802,40.3432781512538,97.631330344422,65.2330712697687,88.5379113998842,76.311939603725,13.2612533048671,15.298757871241,30.5514830247846,14.9394930768889
Gas2l2,0,0,0,1.03444302951933,0,0,0.894322337372568,0,0,0,0,0.995966205125929
1700020L24Rik,406.308518718774,271.388848154957,312.292560441775,337.228427623301,307.417660010122,328.961059403262,322.850363791497,369.312102773583,375.395478168545,386.968581449036,348.708306248403,349.584137999201
Mmp28,765.101244079029,796.140716912144,666.759678885332,742.730095194878,641.462046477814,766.022636910713,614.399445774954,741.450573680637,729.368931767689,883.728248797566,797.499056888342,752.950451075202
Taf15,1450.68626253768,1639.34887243419,1883.79692407964,2009.92280635606,2002.65257780872,1600.07404814561,2221.49668603346,1941.71490769478,1978.98703164939,1762.95686292712,2004.80938607466,1744.93279138063
